2021-07-16 15:39:15,120 root DEBUG autoptsclient_common.py   782   run_test_case_thread_entry : Starting TestCase wrapper GAP GAP/CONN/ACEP/BV-01-C
2021-07-16 15:39:23,909 root DEBUG iutctl_common.py          101   read                      : Received: hdr: Header(svc_id=1, op=15, ctrl_index=0, data_len=0) bytearray(b'\x01\x0f\x00\x00\x00')
2021-07-16 15:39:23,941 root DEBUG iutctl_common.py          114   read                      : Received data: "('',)", bytearray(b'')
2021-07-16 15:39:23,973 root DEBUG btp.py                    1465  gap_command_rsp_succ      : received Header(svc_id=1, op=15, ctrl_index=0, data_len=0) (b'',)
2021-07-16 15:39:23,973 root DEBUG testcase.py               717   on_implicit_send          : Sending response 'OK'
2021-07-16 15:39:23,973 ClientCallback.on_implicit_send INFO autoptsclient_common.py   209   on_implicit_send          : test case returned on_implicit_send, response: OK
2021-07-16 15:39:23,973 ClientCallback.on_implicit_send INFO autoptsclient_common.py   219   on_implicit_send          : END OnImplicitSend:
2021-07-16 15:39:23,973 ClientCallback.on_implicit_send INFO autoptsclient_common.py   220   on_implicit_send          : ********************
2021-07-16 15:39:23,973 root DEBUG iutctl_common.py          101   read                      : Received: hdr: Header(svc_id=1, op=131, ctrl_index=0, data_len=7) bytearray(b'\x01\x83\x00\x07\x00')
2021-07-16 15:39:23,973 root DEBUG iutctl_common.py          114   read                      : Received data: "('\x005\x1còÜ\x1b\x00',)", bytearray(b'\x005\x1c\xf2\xdc\x1b\x00')
2021-07-16 15:39:23,973 root DEBUG btp.py                    5603  event_handler             : event_handler Header(svc_id=1, op=131, ctrl_index=0, data_len=7) (b'\x005\x1c\xf2\xdc\x1b\x00',)
2021-07-16 15:39:23,973 root DEBUG btp.py                    3401  gap_disconnected_ev_      : gap_disconnected_ev_ b'\x005\x1c\xf2\xdc\x1b\x00'
2021-07-16 15:39:24,546 ClientCallback.log INFO autoptsclient_common.py   148   log                       : PTS_LOGTYPE_START_TEST Start Test Case 

+3031 ms
 GAP/CONN/ACEP/BV-01-C GAP/CONN/ACEP/BV-01-C

2021-07-16 15:39:24,546 root DEBUG testcase.py               462   log                       : New status GAP GAP/CONN/ACEP/BV-01-C - Started
2021-07-16 15:39:24,758 ClientCallback.log INFO autoptsclient_common.py   148   log                       : PTS_LOGTYPE_FINAL_VERDICT Final verdict 

+3468 ms
 GAP/CONN/ACEP/BV-01-C : [12] PASS

2021-07-16 15:39:24,758 root DEBUG testcase.py               462   log                       : New status GAP GAP/CONN/ACEP/BV-01-C - PASS
2021-07-16 15:39:24,761 ClientCallback.log INFO autoptsclient_common.py   148   log                       : PTS_LOGTYPE_FINAL_VERDICT Encrypted Verdict 

+3468 ms
 GAP/CONN/ACEP/BV-01-C A1#ZjdhNzIwNGU4MTgwMDVjNTMxMjNjNzI1ZDYzN2JmMjJlY2VlODViMGVlY2QxYmFlOWZhYTY5MjVjM2MyZmVkOA==#2Ac37oOWlM+PTnffHtk5xCXluR4WQ/Q29mrMFZZnd8Bcd8CUYme0THa9ZUHfuTJc

2021-07-16 15:39:24,836 ClientCallback.log INFO autoptsclient_common.py   148   log                       : PTS_LOGTYPE_END_TEST Test Case ended 

+3468 ms
 GAP/CONN/ACEP/BV-01-C GAP/CONN/ACEP/BV-01-C

2021-07-16 15:39:24,938 root DEBUG autoptsclient_common.py   803   run_test_case_thread_entry : After run_test_case error_code='' status='PASS'
2021-07-16 15:39:24,938 root DEBUG autoptsclient_common.py   291   error_code                : CallbackThread.error_code
2021-07-16 15:39:24,938 root DEBUG autoptsclient_common.py   305   cleanup                   : CallbackThread.cleanup
2021-07-16 15:39:25,948 root DEBUG testcase.py               762   post_run                  : post_run GAP GAP/CONN/ACEP/BV-01-C 
2021-07-16 15:39:25,948 root DEBUG testcase.py               242   start                     : Starting test function: class=<class 'ptsprojects.testcase.TestFuncCleanUp'>, func=<bound method Stack.cleanup of <ptsprojects.stack.Stack object at 0x000002511D284D60>> start_wid=None stop_wid=None post_wid=None skip_call=None call_count=1 args=() kwds={}
2021-07-16 15:39:25,949 root DEBUG testcase.py               254   start                     : Test function parameters: args=(), kwds={}
2021-07-16 15:39:25,949 root DEBUG autoptsclient_common.py   300   clear_pending_responses   : CallbackThread.clear_pending_responses
2021-07-16 15:39:25,950 root DEBUG autoptsclient_common.py   300   clear_pending_responses   : CallbackThread.clear_pending_responses
2021-07-16 15:39:25,950 root DEBUG testcase.py               242   start                     : Starting test function: class=<class 'ptsprojects.testcase.TestFuncCleanUp'>, func=<bound method ZephyrCtl.stop of <ptsprojects.zephyr.iutctl.ZephyrCtl object at 0x000002511D284D00>> start_wid=None stop_wid=None post_wid=None skip_call=None call_count=1 args=() kwds={}
2021-07-16 15:39:25,950 root DEBUG testcase.py               254   start                     : Test function parameters: args=(), kwds={}
2021-07-16 15:39:25,950 root DEBUG iutctl.py                 240   stop                      : <class 'ptsprojects.zephyr.iutctl.ZephyrCtl'>.stop
2021-07-16 15:39:29,008 root DEBUG testcase.py               787   post_run                  : post_run, cleanup running pre test case script
2021-07-16 15:39:29,009 root DEBUG testcase.py               797   post_run                  : post_run, run post test case script
2021-07-16 15:39:29,067 root DEBUG autoptsclient_common.py   834   run_test_case_thread_entry : Done TestCase wrapper GAP GAP/CONN/ACEP/BV-01-C
